title,body,visibility,tags
helper functions,the writeup recommends that we write some helper functions like push int s i and pop ptr s which file should we put these helper functions in should we add to c v stack h or should we create something similar to board ht c h for lightout,public,c0vm
getting the bipush number,i'm a little confused on how we are supposed to obtain the number being pushed onto the stack from the bipush command the wording in the writeup confuses me a little saying constant which is an instruction operand what exactly does this mean thanks,public,c0vm
char array of integers,are we allowed to make a char array of integers by writing char c i tried and got an error that says initialization makes pointer from integer without a cast and i am not sure what that means,public,written12
question part c,in the lecture stack was drawn like a cup with top at the top but for this assignment are we supposed to draw it rotated degrees to the right,public,written12
bytecode,if we set a variable without initializing any value to it for instance int x instead of int x or any other value how would the bytecode for it look like or would the bytecode appear only when x is assigned a value later on i hope this made sense,public,written12
question about c v stack free,in c v stack h the function c v stack free is declared with a comment that it does not free anything however in c v stack c c v stack free is clearly implemented and appears to free the stack what does the comment mean why does it say that the function does not free anything when it clearly does is it that there's a bug in the implementation of the function to be fixed or that we're not supposed to use c v stack free,public,c0vm
c vm final,when will the assignment for the final version of c vm open i have checked my code with valgrind thoroughly and verified that it can run the e editor just fine,public,c0vm
bytecode,when the instruction on the written say write c programs that will generate these bytecode files are we supposed to write the main function that will produce the same answer or the actual functions that will produce the bytecode that will be used,public,written12
athrow,could someone please explain to me how exactly does athrow work thanks,public,c0vm
native functions,how do we access native functions in the assignment this is what i tried but got a error of an invalid cast from a c value an integer to a pointer c value a xmalloc bc native pool index num args sizeof c value uint t table bc native pool index function table index c value result native function table table a what exactly is wrong with this thanks,public,c0vm
native pool,what is native pool for i don't remember professor talking about it in lecture,public,written12
xmalloc error,hi i am receiving an error message on terminal for my lightsout c file error invalid application of xe sizeof xe to incomplete type xe struct data board xe code struct data board b xmalloc sizeof struct data board i've included the following in my header include include include include include include include lib contracts h include lib bitvector h include lib queue h include board ht h include lib hset h include lib boardutil h include lib xalloc h oddly enough the xmalloc function did not raise any errors in my other files only this one,public,lightsout
assert failure on test given,hello sorry to ask this during dinnertime on thanksgiving shoutout to my fam but im getting really confused by some output from autolab so x f runs fine with debug turned off but when i turn it on i get the stderr message usage lightsout sic the only place where i return that std message is when i copied the beginning from the handout i at a loss maybe if someone could explain how i could not have arguments but then run fine with no debug or maybe the problem lies somewhere else thanks,public,lightsout
timing out,on autolab my runs for x f txt x moves txt and x txt all timed out however when i ran it on my own computer they all finished within the time limit indicated by autolab why is this how could i go about resolving this note outside of the challenge boards my program runs each provided board under sec,public,lightsout
time out error as compared to unix timing output,i get this error on the auto grader test lightsout on boards x moves txt test failed instead of returning success as expected the autograder timed out after seconds i made my own lights out x lights out board which takes moves instead of the three on the autograder to solve and this is the timing output result real t m suser t m ssys t m s according to this it takes less than seconds on the user side to solve a move board and the amount of moves is what takes time in breath by first search this is why i'm confused as to how a move board can take more time i have spent a lot of time optimizing the hash functions and code but i still am losing points for the slow x board i'm really confused as to why it would take so much longer on the autograder side any help suggestions or explanation would be highly appreciated,public,lightsout
clarification of assignment,a c value can store both values of primitive type which we write as x i or n and values of reference or pointer type what two values of primitive type are they talking about does val equal work on pointers and ints also just refer to the bytecode given to the execute function how do we do that also can someone explain the c heap pls,public,c0vm
corrupted file,im trying to run my lightsout on the x solvable in txt file but this is what i get error in lightsout' corrupted double linked list x f b im not sure what happened my file worked on the x solvable in txt file,public,lightsout
segmentation fault,towards the top of my lightsout c file i am printing to standard output two things that i had for debugging purposes printf initial board print board board board width board height when i have these here everything is great but when i remove them i get a segmentation fault way later on for some reason is print board altering my board in some way that's necessary for it to function correctly this seems like an odd error to get,public,lightsout
challenge boards,are the board txt board txt etc that are included in the handout file the same as the ones autolab checks as challenge boards if not would you all be willing to post the ones autolab uses after the last day to submit i didn't want to burn time with my family just for challenge problems but i think i'll have time to work on my efficiency later and i'd like to have something to test against,public,lightsout
clarification on c vm submissions,i am sure this is probably just me being paranoid but just to be certain there is a handin limit for the checkpoint and a handin limit for the full assignment means that there is an additional handins for the latter part of the assignment and not just in total also can we use a grace day for the checkpoint or are grace days not allowed for both the checkpoint and deadline,public,c0vm
undefined reference to bitvector functions,i included the file lib bitvector h in the lightsout file but it still keeps saying undefined references to the bitvector functions does anybody know what could be wrong,public,lightsout
what's this autolab error mean,test board ht big grade add many expect successful execution test failed expected successful execution actual outcome file did not compile hint runs earlier tests on implementations of bitvectors that use uint t and uint t instead of uint t,public,lightsout
sublime not saving my work,i saved my work on sublime and then submitted to autolab but when i looked at my submission the changes in some of my files were not saved i closed and opened my sublime file and it did not save any of my work is there a way i can get around this problem,public,lightsout
weird error on autolab,i keep getting this error on autolab cc warnings being treated as errors bitvector c in function bitvector get bitvector c error comparison is always true due to limited range of data type bitvector c error comparisons like x y z do not have their mathematical meaning bitvector c in function bitvector flip bitvector c error comparison is always true due to limited range of data type bitvector c error comparisons like x y z do not have their mathematical meaning testing task bitvector c checking for the existence of bitvector grade okay it exists checking for the existence of bitvector grade d test failed expected the file to exist and it did not hint skipping task test did not compile w ddebug i'm at a loss what to do what does these two errors mean can anyone help me thanks,public,lightsout
output not accepted by loplayer,autolab keeps telling me that my output wasn't accepted by loplayer however when i run it on my own machine piping the output from lightsout to loplayer it always works fine i've checked that the only thing i'm printing to stdout is the row col necessary to flip in loplayer,public,lightsout
lights out submission not working in autolab,i handed in a submission over an hour ago and autolab is not giving me any scores what should i do,public,lightsout
what does this autolab error mean,we don't submit contracts h or bitvector h but they should be expected as includes at the top right compilation with bit bitvectors that are uint t bitvector c error contracts h no such file or directory bitvector c error bitvector h no such file or directory bitvector c error expected asm or attribute before bitvector new bitvector c error expected asm or attribute before bitvector get bitvector c error expected asm or attribute before bitvector flip bitvector c error expected asm or attribute before bitvector equal,public,lightsout
return makes integer from pointer without a cast in elem hash,anyone get this error and figured out how to fix it it only occurs while trying to compile the non uint t types,public,lightsout
getting a lot of valgrind safety errors,not sure what i'm doing to cause all these safety problems valgrinding board ht grade createdestroy valgrinding board ht grade lookup empty valgrind failed safety valgrind detected errors points test board ht grade add one lookup expect successful execution good this worked test board ht grade d add one lookup expect successful execution good this worked valgrinding board ht grade add one lookup valgrind failed safety valgrind detected errors points test board ht grade add two lookup expect successful execution good this worked test board ht grade d add two lookup expect successful execution good this worked valgrinding board ht grade add two lookup valgrind failed safety valgrind detected errors points,public,lightsout
printing out the solution,when we print out the solution does it matter if we use printf versus fprintf,public,lightsout
autolab timing out,hi auto lab times out on the following cases these cases are failing for various hash capacities and hash functions i'm not able to figure out how to fix this test lightsout on boards x moves txt test failed instead of returning success as expected the autograder timed out after seconds test lightsout on boards x moves txt test failed instead of returning success as expected the autograder timed out after seconds,public,lightsout
task,i know it's a stupid question but in task what does it mean by takes a board does it mean the file name of a board or just a broad represented by bit vectors can anyone explain that for me thanks,public,lightsout
bitvector big stress test,when i submit my code to autolab it seems that i'm failing exactly one test and i can't figure out what it means test bitvector big stress expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint correctness tests task could someone please help me out,public,lightsout
bytecode verification,in the handout it says that we should use assert to check for bytecode correctness because that way it will run more quickly when debugging is disabled however in the return instruction the stack is checked with assert this seems like the bytecode correctness check that is mentioned in the assertions section also the skeleton makes it ambiguous whether we are supposed to check some things are we supposed to check program counter going out of boundsvload going out of boundspopping off an empty stack,public,c0vm
precondition tests task,bivector c in every leftshift i have i cast integer for example to bitvector and make sure the shift is less than bit limit however i still got this error i don't know where else could be wrong here,public,lightsout
print board prints the wrong thing and d flag,im using the library function to print board immediately after my file read so im not changing anything but the output is the exact opposite of the board prints a in where there should be a and vice versa also running with d and without d give me different solutions im not sure whats wrong,public,lightsout
writing hash implimentation,for task do we need to write our own elem free elem hash and elem equal or can we use the functions in lib hset c thanks,public,lightsout
notes for virtual machines,when will tuesday's lecture notes be posted thanks in advance,public,lectures
c vm is ready for you,the c vm assignment is ready this assignment comes in two stages with a checkpoint on december where you will earn the first points and the final version due on december there is a lot to read so it's a good idea to begin now and set a goal of spending an hour or two each day on the assignment enjoy penny tom and frank,public,c0vm
file read error,i used one of the provided boards whose axb matches the size of the board however i am still getting an error called file read bad width in file how do i resolve this,public,lightsout
output not accepted by loplayer,how do i get my output to be accepted by loplayer,public,lightsout
hash bitvector,how are we expected to hash bitvector i'm writing the hash function in board ht c but i'm not allowed to know the implementation i'm thinking i could read it bit by bit with bitvector get but that would be incredibly inefficient,public,lightsout
insertion result board ht,autolab tells me that test board ht grade d add repeated expect assertion failure test failed expected a contract to fail actual outcome your program ran to completion but should have signaled an error or failed a contract hint tests that ht insert fails if you add a struct containing a board already in the table which i understand to mean if the item is already in the set generate error hset says that it returns the replaced item so i may free it should i generate an error instead,public,lightsout
help pls,how do we figure out where a segmentation fault occurred how do we use the gdb thing,public,lightsout
file read error,what kind of error is file read bad width in file indicative of,public,lightsout
print lights out solutions in right order,if i find a solution for a board what i plan to do next is compute backwards from last board to the original board however in this way i feel like the print order is reversed can i use stack for this one instead or do you have any other suggestion since i didn't see stack in the library,public,lightsout
undefined require function,bitvector c error implicit declaration of function requires werror implicit function declaration requires i bitvector limit i got this error while trying to compile bitvector c however i have included assert h in my file can anyone tell me what does this error message indicate,public,lightsout
compilation issuess,i turned in my assignment to autolab but it didn't work because my bitvector c file was in lib so i moved it out of lib and now i get a ton of weird syntax errors from autolab here is an example board ht c error expected before x board ht c error expected before x board ht c error expected before x board ht c in function ht new board ht c error elem equal undeclared first use in this function board ht c error each undeclared identifier is reported only once board ht c error for each function it appears in board ht c error elem hash undeclared first use in this function board ht c error elem free undeclared first use in this function board ht c at top level board ht c error expected declaration specifiers or before data board ht c error conflicting types for ht insert board ht h note previous declaration of ht insert was here this does not show up in my tests at all everything compiles for me just fine and it solves things correctly also it does not grade my hash table implementation or lightsout c because it says these files do not exist even though i turned it in with handin,public,lightsout
makefile doesn't work,i ran make then ran lightsout boards x txt and got a block of errors error in lightsout' munmap chunk invalid pointer x ffdc b f backtrace lib libc so x bc x f ba f c lightsout x c lib libc so libc start main xf x f ba faf lightsout x d d memory map r xp afs andrew cmu edu usr briedel private lightsout handout lightsout r p afs andrew cmu edu usr briedel private lightsout handout lightsout rw p afs andrew cmu edu usr briedel private lightsout handout lightsout b d rw p heap f b f f b f d r xp fd usr lib libgcc s so f b f d f ba c p fd usr lib libgcc s so f ba c f ba d r p fd usr lib libgcc s so f ba d f ba e rw p fd usr lib libgcc s so f ba e f ba r xp fd usr lib libc so f ba f ba p b fd usr lib libc so f ba f ba r p b fd usr lib libc so f ba f ba a rw p ba fd usr lib libc so f ba a f ba f rw p f ba f f ba r xp fd usr lib ld so f ba f ba rw p f ba e f ba rw p f ba f ba r p fd usr lib ld so f ba f ba rw p fd usr lib ld so f ba f ba rw p ffdc b ffdc b rw p stack ffdc bd ffdc bd r xp vdso ffffffffff ffffffffff r xp vsyscall abort core dumped now running make gives make nothing to be done for default' what should i do,public,lightsout
x moves txt timed out,i wrote my solution recursively and am not using any hash tables and x moves txt is keep getting timed out would there be a possible way to make my implementation quicker or is it the limit of a recursive function,public,lightsout
autolab bitvector big toobig,after fixing correctness for my bitvector c files i am suddenly getting this error that i wasn't before can anyone help with this thanks,public,lightsout
fprintf,when i try to print flipping i get this error with loplayer invalid character 'f' expected a digit what does this mean,public,lightsout
lights out extra day extension due wed nov,autolab went wonky on us today and students reported that submissions weren't showing up for lightsout we're told this has been fixed now given this sequence of events we are adding one free day to the assignment so it is now due wednesday nov by pm we did this since we know a number of students have to travel this evening and were planning on completing their work before leaving happy thanksgiving tom penny frank pin,public,lightsout
lights out day extension please read this entire post and not just this tagline,hi all a few hours ago we were made aware of a rather major autolab bug that took down the autograder and many other components of the course because of this tom has decided that he will grant everyone a one day extension on the assignment the new due date for lights out is wednesday november th correction pm eastern submissions before this time will not use a grace day after this a late day can be taken making the due date thursday november th pm eastern at the latest no other homework deadlines will be extended as a result of this the autolab fix is in the process of being applied as a result i don't believe the autograder is yet functional due to the nature of this bug this may take some time we will post a follow up when the autograder begins working again and we hope that this will be soon if you submitted multiple copies of the same code when the autograder was down please comment on this post and i will remove your duplicated submissions as soon as possible if you have any other questions please let us know and we will do our best to respond promptly we're sorry that this occurred at such an inconvenient time hopefully we will have the autograder up and running very soon pin,public,lightsout
printing,how do we print a bit vector since we don't know what type it is are we supposed to print out each of its get index thingies or just the sequence of indices that we encountered to get to the solution,public,lightsout
typo,task pts implement the lib board ht h interface in a file called board ht c did it mean to say implement board ht h because that file's not in lib,public,lightsout
insert function,how can i insert struct board data as struct board data when hset insert takes a void i don't know how i can do this without violating the implementation,public,lightsout
compiler isues,like a student before the compiler keeps saying that the client code modifies the data in the hash table and i made code respect the bitvector interface as well as only inserting pointers to board data's but it still doesn't work,public,lightsout
submission problem,i tried to submit my lightsout with andrew handing script three times but none of them got submitted i am not sure why this is happening,public,lightsout
insert function and elem equal,during my insert function does it matter if i have hset insert h dats where dats is a void and just insert dats into h as a void rather than converting it to a struct board data also should elem equal compare struct board data or bitvectors,public,lightsout
autolab not working,when i do handin lightsout lightsout c board ht h board ht c bitvector c it says that my code has been turned in but it does not show up on autolab website at all not even as an ungraded submission,public,lightsout
autolab submissions not showing up,hi i submitted to autolab twice once via the handin script and once via tar ball creation neither of these submissions are showing up on autolab which is concerning me since i don't know how to see how i did and i don't want to keep submitting since i don't know if autolab is even registering these as submissions any help would be much appriciated thanks,public,lightsout
conditional jump error,conditional jump or move depends on uninitialised value s at x d get bitvector val board ht c by x elem hash board ht c by x de hashindex hset c by x c hset lookup hset c by x ht lookup board ht c by x main bitvector test c my get bitvector val just takes the bitvector and finds its integer value for hashing,public,lightsout
my lookup function is not working,not sure what is causing these errors in autolab test board ht grade createdestroy expect successful execution good this worked test board ht grade d createdestroy expect successful execution good this worked test board ht grade lookup empty expect successful execution good this worked test board ht grade d lookup empty expect successful execution test failed expected successful execution actual outcome an assertion failed unexpectedly hint simple tests just create and free a table createdestroy and do lots of lookups on an empty table lookup empty test board ht grade add one lookup expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint add one element to the hashtable and do lookups test board ht grade add two lookup expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint add two elements to the hashtable and do lookups test board ht grade d add repeated expect assertion failure good there was an assertion failure test board ht grade d add repeated expect assertion failure good there was an assertion failure test board ht grade d add repeated expect assertion failure good there was an assertion failure test board ht grade add many expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint adds elements to the hash table test board ht grade add many change test expect successful execution test failed expected successful execution actual outcome the program when run produced the wrong answer hint adds many structs where the test value happens to be the same think it's a problem with comparing struct board data in lookup please help,public,lightsout
infinite loop in the case that the board is not solvable,my while loop does not terminate in the case that there is no solution to the board i think this has to do with the way ht insert and lookup are working since it seems to be adding boards to the hash table that are already in it but i can't find any issues with them any suggestions,public,lightsout
what is the struct board data test field used for,what is the struct board data test field used for in autolab and in the functions in general,public,lightsout
my lookup seems to fail if the struct board data dats test,in my lookup function i create a new struct board data and pass the bitvector b as its board field then i cast the newly created struct board data as a void and pass it to hset lookup but hset lookup only says a struct board data is in the hash table if both the test and board fields are equal how can i get around this without modifying the hset c file violating the interface,public,lightsout
board ht c not working properly,test board ht grade add one lookup expect successful execution test failed expected successful execution actual outcome a segfault occured this means a pointer or array was accessed unsafely hint add one element to the hashtable and do lookups test board ht grade add two lookup expect successful execution test failed expected successful execution actual outcome a segfault occured this means a pointer or array was accessed unsafely hint add two elements to the hashtable and do lookups test board ht grade add many expect successful execution test failed expected successful execution actual outcome a segfault occured this means a pointer or array was accessed unsafely hint adds elements to the hash table test board ht grade add many change test expect successful execution test failed expected successful execution actual outcome a segfault occured this means a pointer or array was accessed unsafely hint adds many structs where the test value happens to be the same test board ht small grade add many expect successful execution test failed expected successful execution actual outcome an assertion failed unexpectedly hint runs earlier tests on implementations of bitvectors that use uint t and uint t instead of uint t test board ht array grade add many expect successful execution test failed expected successful execution actual outcome an assertion failed unexpectedly hint runs earlier tests on a representation of bitvectors as arrays of boolean values likely to fail if you use instead of bitvector equal to check for equality anywhere or otherwise violate the interface i'm getting a lot of different errors for board ht c so i have less points than my original implementation i think it might be an error with my hash function i have tried just returning the bitvector as the hash value and also evaluating the bitvector value by getting each bit from the interface also i have tried testing inserting and looking up one or two values and it doesn't segfault at all my lightsout passes all the tests as well,public,lightsout
autolab tests failing,im failing a test on autolab for x f txt because it claims it should have run to completion but an assert failed yet when i test it no contracts fail and the printed board is correct does this mean my algorithm is incorrect and should not be finding a correct answer,public,lightsout
task print out solutions in order,when it says that solution should be printed in order to standard output doesn't order not matter is there a specific order we should print them out in or is any order fine,public,lightsout
how can you free a bitvector,so i don't understand from the handout whether we are supposed to free the bitvectors we allocate to the heap or are we just not allowed to store them there task says your implementation should be free of memory leaks as reported by valgrind regard less of whether your main function returns or your implementation should also work regardless of the way bit vectors are implemented this seems hard to do without a bitvector free function which according to part we shouldn't implement because we are using c an array implementation would presumably lead to lead to unrecoverable memory leaks because we don t expose a bitvector free function we will compile your code that uses bit vectors against such other implementations including an implementation that is a bool array aside from memory leaks your code for tasks should work with these other implementations in other words for the remainder of the assignment you should respect the bitvector interface you shouldn t assume you know anything about how a bit vector is implemented if whenever i make a pointer to a bitvector i free it later is that enough it seems like it would fail on the array implementation and i'm not sure if that is okay,public,lightsout
freeing,if i added a queue t to my board data struct and i free a hashtable that contains these structs do i also have to free each queue t,public,lightsout
timing out on lookup and insert functions,upon submission of my board ht h board ht c and bitvector c files i timed out past five seconds for all my insert and lookup functions i think it might be my hash function but i'm unsure any suggestions,public,lightsout
undefined reference,i got the following errors for lightsout on the lines that i use the functions from board ht h and board ht c tmp ccoccbde o in function main' undefined reference to ht new'undefined reference to ht lookup'undefined reference to ht insert' and i do have include board ht h i look at and check that all the libs are at the right place how can i fix it,public,lightsout
compilation error,violation element in index claims to belong in index this indicates that client code modifies data in the hashtable lightsout d lib hset c hset lookup assertion is hset h x void ' failed after i compiled the code and then do the lightsout d boards board txt i got this error but i cannot figure out what's the problem here,public,lightsout
debugging segfault in c,how can we debug segfault efficiently in c,public,lightsout
failed edgecases in bitvector c,what edge cases would one have to consider to not fail the following test cases test bitvector small toobig expect assertion failure test failed expected a contract to fail actual outcome your program ran to completion but should have signaled an error or failed a contract hint precondition tests task test bitvector tiny toobig expect assertion failure test failed expected a contract to fail actual outcome your program ran to completion but should have signaled an error or failed a contract hint precondition tests task,public,lightsout
interface in task,i use bitvector equal instead of but what are some possible violations of interface in task does the type we pass in to the argument of function pointers matter test board ht array grade add many expect successful execution test failed expected successful execution actual outcome file did not compile hint runs earlier tests on a representation of bitvectors as arrays of boolean values likely to fail if you use instead of bitvector equal to check for equality anywhere or otherwise violate the interface,public,lightsout
hash function,i've been running my lightsout program on x and x boards and i get a result almost instantaneously it takes about seconds for x boards but for x boards it doesn't seem to end is there a better hash function i can write,public,lightsout
fprintf and print board,sorry if this sounds stupid but could someone explain how fprintf works the arguments seem really confusing i get that the first argument should be either stdout or stderr as far as lightout concerns yet when we print the board should we just put a string in the second argument using string formatting or whatever else then do we use print board at all when producing the standard output of boards thanks,public,lightsout
lightsout c timed out,how can we improve the efficiency to avoid timed out,public,lightsout
autolab bitvector bigstress error,i have been getting this bug for a few submissions and i'm really lost at how to fix it can anyone shed some light thanks,public,lightsout
output not accepted as valid by the loplayer,test lightsout on boards x moves txt test correctly indicated a solvable board task however the test did not produce output that was accepted as valid by the loplayer task hi other board tests didn't give me this error but this board did not produce output that was accepted as valid by the loplayer could someone please explain what has gone wrong,public,lightsout
when do the boards stop effecting our autolab score and start being challenge boards,if my lightsout times out on x boards am i losing points at which point am i not losing points anymore,public,lightsout
standard output,after reading the writeup i learned i have to print out my solution in standard output form what exactly does this mean is fprintf stdout the correct form also when i print the solution what is the right format say my solution was to push row col and row col is my answer supposed to print something like,public,lightsout
file does not compile,test lightsout bitvec is bool arr on boards x txt test failed instead of returning success as expected the file seemse to have not compiled bash lightsout boards x txt bash lightsout boards x txt loplayer boards x txt o ooo flipping oo o flipping o oo flipping ooo ooo you got all the lights out so it says on autolab file does not compile but when i run it on my computer it runs i dont know whats going on,public,lightsout
ht insert,after using ht insert to insert a void casted struct board data should we cast that inserted void back to struct board data,public,lightsout
confused about how data is stored in hash table,so the table stores a table of chain but how do struct board data and their fields fit into the equation i'm also having trouble implementing the lookup and insert functions should i use the ones given by hset h,public,lightsout
written assignment is up,written assignment is ready for you due next monday november the topics are c types and the c virtual machine tomorrow's lecture enjoy penny tom and frank,public,written12
odd note,does anyone know what this means lib hset h note expected void void but argument is of type void struct hset header,public,lightsout
error when using unix pipe,i've been getting the following result when i run lightsout boards x txt loplayer boards x txt in terminal can someone explain what the invalid character 'b' means thanks,public,lightsout
cast to hset elem,when i implemented the lookup function in board ht c i tried to cast a bitvector type to hset elem yet when i compiled there was an error cast to pointer from integer of different size can anyone tell me how to fix it i thought it would be fine to cast a random type to a void,public,lightsout
width height of board,how do you determine the width height of the board with just the file and you can't read the board without knowing its width height how can you get past that,public,lightsout
file read function,i am trying to write the lights out solver but when look at the interface in boardutil h file read function takes in four arguments char path bitvector and two unit t i am wondering where should i get the width and height of the given board from the file name,public,lightsout
updated office hours for thanksgiving week,here's our office hours schedule for this week monday pm weh tuesday pm ghc wednesday saturday canceledsunday pm ghc pm pm is regular office hours pm pm same room james will be going over high level concepts in c vm the write up is over pages long it would really help you understand the lab better thankspinving,public,logistics
getting ith bit of bitvector from left or right,just a last minute bug that i'm struggling with but should our bitvector get and flip functions find the ith bit of a bitvector from the left or right i e is i the rightmost or leftmost bit i'm finding that boards are being read in wrong and i assume the issue is with my bitvector implementation thanks,public,lightsout
size of integers,i thought the sizeof uint t is and int is but when i printf sizeof uint t i get is this because uint t is a pointer ie address to uint then how can i get the size from uint t,public,lightsout
what is meant by instantiating the client interface,i'm unsure what it means by instantiating the client interface do they mean passing in the function pointers to the hash table is that what they are referring to,public,lightsout
hastag in c,is there a way to check hastag in c,public,lightsout
argc,the writeup says that if argc main should return but i don't understand why argc has to be isn't it since filename is the only argument being provided i'm sure i'm terribly wrong but please explain this to me,public,lightsout
integers to strings,is there any way to convert integers to strings and store the string value in a variable i searched online and found this sprintf function thingy but it seems like that merely prints it out instead of returning the string,public,other
should we write our own hash function,should we write our own hash function and pass it to the ht new and the lookup and insert functions any suggestions if we have to do so,public,lightsout
leaking memory in ht lookup,in my ht lookup function i make a temporary struct board data to pass into hset lookup right before returning from ht lookup i free the temporary struct but autolab says i'm leaking memory on each of the ht lookup tests and i don't allocate any other memory in the function is there anywhere else i should look,public,lightsout
recitation checkpoint solutions,not every recitation was able to go over the solutions to checkpoint so here they are a this function returns the address of x a local variable when this function returns all local variables disappear so it would be undefined behavior to read the returned address since it points to a variable that is no longer defined in general be very careful when using the operator to get addresses to local variables since those variables could go out of scope b the for loop in this program iterates from to some multiple of sizeof int is implementation defined however a i is the same thing as a i so this may cause the program to index past the end of the array c when you define a string using double quotation marks in c it is called a string literal and resides in a special part of memory that is read only this program tries to change the contents of a literal string which cannot be done also d note that the if condition if x instead of x this is actually valid c you're allowed to put assignments inside if and while conditions since the assignment evaluates to the value assigned in this case line assigns to x and then evaluates to which is interpreted as true causing woo to be printed out e s is declared as a char array but the programmer forgot to add a null terminator ' ' or nul thus when line tries to print it out printf doesn't know when to stop reading bytes since there's no nul char so it keeps reading causing undefined behavior probably either printing garbage segfaulting or both f print int attempts to free i but main passed a pointer to a local variable to it a stack address you should only free pointers that you got from malloc or calloc doing otherwise is undefined behavior pindefinedbehavior,public,recitations
requires statements in bitvector c,when i try to compile everything i get an error with my requires statements in bitvector c i'm using the exact same ones that were provided in the interface bitvector h but i get this error bitvector c error comparison is always true due to limited range of data type werror type limits requires i i bitvector limit are these preconditions not necessary,public,lightsout
quick annoying thing i realized about representation of board as a bit vector,i just realized that in my bitvector functions i count from right to left but the implementation of bit vectors is from left to right right as in abc def is represented by abcdefghi right so running get index would return index value of ghi but this would mean that my implementation of bitvectorflip and bit vector get is wrong is it the ith from the left or from the right because i have done ith from the right,public,lightsout
c includes you might find useful,include for size t type null malloc or calloc use xalloc h in and free include for types of the form name width t e g uint t include defines true and false and the bool type yes these aren't actually defined as part of c include for printf and other input output related functions include for strlen and other string related functions include for the native c assert function use contracts h for the requires ensures and assert contracts clude,public,lightsout c0vm
hashing,i'm getting this error when i attempt to run my lightsout program violation element in index claims to belong in index this indicates that client code modifies data in the hashtable i don't think i'm modifying data in the hashtable other than using functions that are defined in the interface am i missing something here,public,lightsout
implementing board ht h,i'm really confused about the structure of board ht h and board ht c first in my board ht c file should i be calling functions in the hset c file and somehow adapting it to me needs in the board ht c also for hset new in the hset c and hset h files they have equal hash and free functions i know in the previous piazza posts it says we need to write these functions but i'm confused how as to how that looks in my ht new function should i be changing it so it takes more parameters than capacity or should i be having the ht new call hset new inside it also when we write the equal and hash functions are they just regular functions in the hset c file or do we need to also have their function names in the hset h files like for all the other functions i'm just really confused also what does it mean to correctly instantiate the client interface,public,lightsout
what is the most efficient way to initialize int's of specific types to or,if i want to initialize an int of a specific type to either or what is the most efficient way to do it i e which of the following are the most efficient for the compiler or is there a faster way uint t x uint t x x uint t x false and similarly for uint t x uint t x x uint t x true,public,lightsout
what does a null pointer point to,i recall from lecture that a null pointer is actually a pointer that points to x which is the lowest address in the os memory is this correct,public,logistics
a hint on bitarrays,for those of you stuck on the bitarray implementation we present the following somewhat vague hint the integer literal is understood by c as a bit signed integer to create a bit integer you can write l instead of to create a bit unsigned integer you can write ul this applies to all integer literals not just pin,public,lightsout
compiling error nothing to be done for 'default',not sure why but when i compile using make i get the following error bash makemake nothing to be done for default' does any one have any ideas as to why that is,public,lightsout
what to import in every file,hello so i've every function needed for submission but i have not imported anything is there anywhere on the writeup which says what we should import or should we import all of the following include include include and every file within the lib folder,public,lightsout
board ht h,i don't have a board ht h file in my lib folder should i be writing it myself thanks,public,lightsout
memory leak without malloc,i implemented both board ht and bitvector without using malloc and without free i have a board ht c test case which initializes a hash table inserts and looks up a few board data and then frees the table valgrind did not find any memory leaks in this test however autolab says that valgrind finds memory leaks in add one lookup and add two lookup in the hashtable section how is this possible,public,lightsout
bitvector as array,can a bit vector be an array my bitvector equal function uses and i am not sure if this error is due to that test board ht array grade add many expect successful execution test failed expected successful execution actual outcome file did not compile hint runs earlier tests on a representation of bitvectors as arrays of boolean values likely to fail if you use instead of bitvector equal to check for equality anywhere or otherwise violate the interface,public,lightsout
hash table capacity for lightsout,how do we know what to make the capacity for the hash table we use for lightsout i'm using the bfs algorithm suggested in the handout but it's still timing out i think it might have something to do with setting the size of the hash table,public,lightsout
